	f1	f2	f3	f4	f5	f6	f7	clase
51	-0.837993	0.618679	0.316798	0.651529	0.353966	-0.218542	0.577813	4
52	0.495178	-0.680114	0.316798	-0.977293	0.353966	-0.218542	0.577813	2
53	-0.837993	0.690834	0.316798	-0.977293	1.30695	-0.218542	0.577813	2
54	0.495178	-1.40166	0.316798	-0.977293	0.353966	-0.218542	0.577813	2
55	0.495178	-0.319338	0.316798	-0.977293	0.353966	-1.65273	0.577813	2
56	0.495178	-1.54598	0.316798	-0.977293	0.353966	-0.218542	0.577813	2
57	-0.837993	0.185748	0.316798	-0.977293	-0.59902	1.21564	0.577813	2
58	0.495178	-1.69029	0.316798	-0.977293	0.353966	-1.65273	0.577813	4
59	-2.17116	-1.8346	0.316798	0.651529	0.353966	-1.65273	0.577813	2
60	0.495178	-0.175028	0.316798	0.651529	-1.55201	-1.65273	0.577813	2
61	-0.837993	0.762989	0.316798	0.651529	0.353966	-0.218542	0.577813	2
62	1.82835	1.70101	0.316798	-0.977293	0.353966	-0.218542	0.577813	4
63	1.82835	1.26807	0.316798	0.651529	0.353966	-0.218542	0.577813	4
64	0.495178	-1.11304	0.316798	-0.977293	1.30695	-1.65273	0.577813	2
65	1.82835	1.12376	0.316798	-0.977293	1.30695	-0.218542	0.577813	2
66	-0.837993	-0.102873	0.316798	0.651529	0.353966	1.21564	0.577813	2
67	-0.837993	0.835144	0.316798	-0.977293	1.30695	-0.218542	-1.44453	5
68	-0.837993	0.402213	0.316798	-0.977293	1.30695	-0.218542	0.577813	2
69	-0.837993	0.330058	0.316798	-4.23494	-1.55201	-1.65273	0.577813	1
70	-0.837993	0.257903	0.316798	0.651529	-0.59902	1.21564	0.577813	3
71	-0.837993	0.474368	0.316798	0.651529	1.30695	1.21564	0.577813	3
72	-0.837993	0.113593	0.316798	0.651529	-0.59902	1.21564	0.577813	1
73	-0.837993	0.0414377	0.316798	0.651529	-0.59902	1.21564	0.577813	1
74	1.82835	1.48454	0.316798	0.651529	0.353966	-0.218542	0.577813	4
75	-0.837993	0.907299	0.316798	0.651529	0.353966	-1.65273	0.577813	3
76	0.495178	-1.47382	0.316798	0.651529	1.30695	1.21564	-1.44453	4
77	0.495178	-1.76244	0.316798	0.651529	0.353966	1.21564	0.577813	4
78	-0.837993	0.330058	0.316798	0.651529	1.30695	1.21564	0.577813	3
79	0.495178	-0.391493	0.316798	0.651529	1.30695	-0.218542	0.577813	4
80	-0.837993	-0.0307175	0.316798	0.651529	-0.59902	1.21564	0.577813	1
81	0.495178	-0.607958	0.316798	0.651529	1.30695	-0.218542	0.577813	2
82	1.82835	1.05161	0.316798	0.651529	0.353966	1.21564	0.577813	3
83	1.82835	1.19592	0.316798	0.651529	0.353966	1.21564	-1.44453	3
84	0.495178	-1.40166	0.316798	0.651529	0.353966	1.21564	0.577813	1
85	0.495178	-1.04089	0.316798	0.651529	0.353966	1.21564	-1.44453	5
86	-0.837993	0.618679	0.316798	0.651529	0.353966	1.21564	0.577813	4
87	-0.837993	1.01553	1.35629	0.651529	0.353966	1.21564	0.577813	5
88	-0.837993	1.02996	1.35629	-0.977293	-0.59902	-0.218542	0.577813	2
89	-0.837993	0.943377	1.35629	0.651529	0.353966	-0.218542	-1.44453	5
90	1.82835	1.62885	1.35629	0.651529	1.30695	-0.218542	0.577813	4
91	-2.17116	1.91747	1.35629	0.651529	-1.55201	-1.65273	0.577813	3
92	-2.17116	1.84532	1.35629	-0.977293	-1.55201	-1.65273	0.577813	2
93	0.495178	-0.175028	1.35629	0.651529	0.353966	-0.218542	0.577813	2
94	0.495178	-0.247183	1.35629	0.651529	-0.59902	1.21564	0.577813	5
95	0.495178	-0.824424	1.35629	0.651529	1.30695	1.21564	0.577813	5
96	0.495178	-0.463648	1.35629	0.651529	0.353966	1.21564	0.577813	4
97	-0.837993	0.835144	1.35629	0.651529	1.30695	1.21564	-1.44453	5
98	1.82835	1.19592	1.35629	0.651529	-0.59902	-1.65273	0.577813	2
99	1.82835	1.5567	1.35629	0.651529	0.353966	-0.218542	0.577813	5
100	0.495178	-1.76244	1.35629	0.651529	0.353966	2.64983	0.577813	3
101	-0.837993	0.546524	1.35629	0.651529	-0.59902	1.21564	0.577813	5
102	0.495178	-1.1852	1.35629	0.651529	1.30695	1.21564	0.577813	5
103	-0.837993	-0.102873	1.35629	0.651529	-0.59902	2.64983	0.577813	3
104	1.82835	1.34023	1.35629	0.651529	1.30695	2.64983	0.577813	3
105	0.495178	-1.32951	1.35629	0.651529	-0.59902	2.64983	0.577813	3
