	f1	f2	f3	f4	f5	f6	f7	clase
54	-0.508026	-0.562162	-1.17828	0.704154	1.01256	1.17828	1.01256	0
55	-0.508026	-0.562162	-1.17828	0.704154	-0.979364	-0.841625	1.01256	0
56	-0.453055	-0.562162	-1.17828	0.704154	1.01256	-0.841625	1.01256	0
57	-0.453055	-0.562162	-1.17828	0.704154	1.01256	-0.841625	1.01256	0
58	-0.453055	-0.562162	0.841625	-1.40831	-0.979364	-0.841625	-0.979364	0
59	-0.453055	-0.562162	-1.17828	0.704154	1.01256	1.17828	1.01256	0
60	-0.453055	-0.562162	-1.17828	0.704154	-0.979364	-0.841625	1.01256	0
61	-0.398084	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
62	-0.398084	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
63	-0.343112	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
64	-0.23317	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
65	-0.123227	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
66	-0.0132847	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
67	0.0966578	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
68	0.151629	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
69	0.371514	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
70	0.536428	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
71	0.701342	1.76402	0.841625	0.704154	1.01256	1.17828	1.01256	1
72	0.701342	1.76402	0.841625	0.704154	1.01256	1.17828	1.01256	1
73	0.701342	1.76402	0.841625	0.704154	1.01256	-0.841625	1.01256	1
74	0.701342	-0.562162	-1.17828	-1.40831	-0.979364	-0.841625	-0.979364	0
75	0.701342	-0.562162	-1.17828	-1.40831	-0.979364	-0.841625	-0.979364	0
76	0.701342	1.76402	0.841625	-1.40831	1.01256	-0.841625	-0.979364	1
77	0.701342	1.76402	0.841625	-1.40831	1.01256	-0.841625	-0.979364	1
78	0.701342	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
79	0.756313	1.76402	0.841625	0.704154	1.01256	-0.841625	1.01256	1
80	0.811284	1.76402	0.841625	0.704154	1.01256	1.17828	1.01256	1
81	0.811284	-0.562162	-1.17828	-1.40831	-0.979364	-0.841625	-0.979364	0
82	0.811284	1.76402	0.841625	-1.40831	1.01256	-0.841625	-0.979364	1
83	0.866255	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
84	0.921227	1.76402	0.841625	0.704154	1.01256	1.17828	1.01256	1
85	0.921227	1.76402	0.841625	0.704154	1.01256	-0.841625	1.01256	1
86	0.921227	1.76402	0.841625	0.704154	1.01256	-0.841625	1.01256	1
87	0.921227	-0.562162	-1.17828	-1.40831	-0.979364	-0.841625	-0.979364	0
88	0.921227	1.76402	0.841625	-1.40831	1.01256	-0.841625	-0.979364	1
89	0.976198	1.76402	0.841625	0.704154	1.01256	-0.841625	1.01256	1
90	1.03117	1.76402	0.841625	0.704154	1.01256	1.17828	1.01256	1
91	1.03117	-0.562162	-1.17828	-1.40831	-0.979364	-0.841625	-0.979364	0
92	1.03117	1.76402	0.841625	-1.40831	1.01256	-0.841625	-0.979364	1
93	1.08614	1.76402	0.841625	0.704154	1.01256	1.17828	1.01256	1
94	1.08614	1.76402	0.841625	0.704154	1.01256	-0.841625	1.01256	1
95	1.08614	-0.562162	-1.17828	-1.40831	-0.979364	-0.841625	-0.979364	0
96	1.08614	1.76402	0.841625	-1.40831	1.01256	-0.841625	-0.979364	1
97	1.08614	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
98	1.14111	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
99	1.19608	1.76402	0.841625	0.704154	1.01256	-0.841625	1.01256	1
100	1.19608	1.76402	0.841625	0.704154	1.01256	-0.841625	1.01256	1
101	1.19608	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
102	1.25105	1.76402	0.841625	0.704154	1.01256	1.17828	1.01256	1
103	1.25105	-0.562162	-1.17828	-1.40831	-0.979364	-0.841625	-0.979364	0
104	1.25105	1.76402	0.841625	-1.40831	1.01256	-0.841625	-0.979364	1
105	1.25105	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
106	1.30603	1.76402	0.841625	0.704154	1.01256	1.17828	1.01256	1
107	1.30603	1.76402	0.841625	0.704154	1.01256	-0.841625	1.01256	1
108	1.30603	-0.562162	-1.17828	-1.40831	-0.979364	-0.841625	-0.979364	0
109	1.30603	1.76402	0.841625	-1.40831	1.01256	-0.841625	-0.979364	1
110	1.30603	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
111	1.361	1.76402	0.841625	0.704154	1.01256	1.17828	1.01256	1
112	1.361	-0.562162	-1.17828	-1.40831	-0.979364	-0.841625	-0.979364	0
113	1.361	1.76402	0.841625	-1.40831	1.01256	-0.841625	-0.979364	1
114	1.361	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
115	1.41597	1.76402	0.841625	0.704154	1.01256	-0.841625	1.01256	1
116	1.47094	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
117	1.52591	-0.562162	-1.17828	-1.40831	-0.979364	-0.841625	-0.979364	0
118	1.52591	1.76402	0.841625	-1.40831	1.01256	-0.841625	-0.979364	1
119	1.52591	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
120	1.52591	-0.562162	0.841625	0.704154	-0.979364	1.17828	-0.979364	1
