	f1	f2	f3	f4	f5	f6	f7	clase
52	0.566922	-0.69029	0.574204	-0.854329	0.385803	-0.0568857	0.615613	1
53	-0.805626	0.706754	0.574204	-0.854329	1.31985	-0.0568857	0.615613	1
54	0.566922	-1.42558	0.574204	-0.854329	0.385803	-0.0568857	0.615613	1
55	0.566922	-0.322647	0.574204	-0.854329	0.385803	-1.80138	0.615613	2
56	0.566922	-1.57263	0.574204	-0.854329	0.385803	-0.0568857	0.615613	1
57	-0.805626	0.192053	0.574204	-0.854329	-0.548246	1.68761	0.615613	1
58	0.566922	-1.71969	0.574204	-0.854329	0.385803	-1.80138	0.615613	2
59	-2.17817	-1.86675	0.574204	0.717636	0.385803	-1.80138	0.615613	1
60	0.566922	-0.175589	0.574204	0.717636	-1.48229	-1.80138	0.615613	1
61	-0.805626	0.780282	0.574204	0.717636	0.385803	-0.0568857	0.615613	2
62	1.93947	1.73615	0.574204	-0.854329	0.385803	-0.0568857	0.615613	2
63	1.93947	1.29498	0.574204	0.717636	0.385803	-0.0568857	0.615613	2
64	-0.805626	1.00087	0.574204	-0.854329	-1.48229	-1.80138	0.615613	0
65	0.566922	-1.13146	0.574204	-0.854329	1.31985	-1.80138	0.615613	1
66	1.93947	1.14793	0.574204	-0.854329	1.31985	-0.0568857	0.615613	2
67	-0.805626	-0.102061	0.574204	0.717636	0.385803	1.68761	0.615613	2
68	-0.805626	0.853811	0.574204	-0.854329	1.31985	-0.0568857	-1.33737	2
69	-0.805626	0.412639	0.574204	-0.854329	1.31985	-0.0568857	0.615613	1
70	-0.805626	0.339111	0.574204	-3.99826	-1.48229	-1.80138	0.615613	0
71	-0.805626	0.265582	0.574204	0.717636	-0.548246	1.68761	0.615613	1
72	-0.805626	0.486168	0.574204	0.717636	1.31985	1.68761	0.615613	1
73	-0.805626	0.118525	0.574204	0.717636	-0.548246	1.68761	0.615613	1
74	-0.805626	0.0449963	0.574204	0.717636	-0.548246	1.68761	0.615613	1
75	1.93947	1.51557	0.574204	0.717636	0.385803	-0.0568857	0.615613	2
76	-0.805626	0.927339	0.574204	0.717636	0.385803	-1.80138	0.615613	1
77	0.566922	-1.4991	0.574204	0.717636	1.31985	1.68761	-1.33737	1
78	0.566922	-1.79322	0.574204	0.717636	0.385803	1.68761	0.615613	2
79	-0.805626	0.339111	0.574204	0.717636	1.31985	1.68761	0.615613	1
80	0.566922	-0.396175	0.574204	0.717636	1.31985	-0.0568857	0.615613	1
81	-0.805626	-0.0285323	0.574204	0.717636	-0.548246	1.68761	0.615613	1
82	0.566922	-0.616761	0.574204	0.717636	1.31985	-0.0568857	0.615613	1
83	1.93947	1.0744	0.574204	0.717636	0.385803	1.68761	0.615613	2
84	1.93947	1.22145	0.574204	0.717636	0.385803	1.68761	-1.33737	2
85	0.566922	-1.42558	0.574204	0.717636	0.385803	1.68761	0.615613	2
86	0.566922	-1.05793	0.574204	0.717636	0.385803	1.68761	-1.33737	2
87	-0.805626	0.633225	0.574204	0.717636	0.385803	1.68761	0.615613	1
88	-0.805626	1.03763	1.72261	0.717636	0.385803	1.68761	0.615613	1
89	-0.805626	1.05234	1.72261	-0.854329	-0.548246	-0.0568857	0.615613	1
90	-0.805626	0.964104	1.72261	0.717636	0.385803	-0.0568857	-1.33737	1
91	1.93947	1.66263	1.72261	0.717636	1.31985	-0.0568857	0.615613	2
92	-2.17817	1.95674	1.72261	0.717636	-1.48229	-1.80138	0.615613	1
