	f1	f2	f3	f4	f5	f6	f7	f8	f9	clase
165	-1.03463	1.22296	1.23091	-1.10625	0.136133	-1.10625	-1.03463	0.0583518	1.23091	1
166	-1.03463	1.22296	1.23091	-1.10625	0.136133	1.22296	-1.03463	-1.10625	0.098142	1
167	-1.03463	1.22296	1.23091	-1.10625	0.136133	1.22296	-1.03463	0.0583518	-1.03463	1
168	-1.03463	1.22296	1.23091	-1.10625	0.136133	0.0583518	-1.03463	-1.10625	1.23091	1
169	-1.03463	1.22296	1.23091	-1.10625	0.136133	0.0583518	-1.03463	1.22296	-1.03463	1
170	-1.03463	1.22296	1.23091	-1.10625	0.136133	0.0583518	-1.03463	0.0583518	0.098142	1
171	-1.03463	1.22296	1.23091	1.22296	-0.96908	-1.10625	-1.03463	1.22296	-1.03463	1
172	-1.03463	1.22296	1.23091	1.22296	-0.96908	-1.10625	1.23091	-1.10625	-1.03463	1
173	-1.03463	1.22296	1.23091	1.22296	-0.96908	-1.10625	0.098142	0.0583518	-1.03463	1
174	-1.03463	1.22296	1.23091	1.22296	-0.96908	1.22296	-1.03463	-1.10625	-1.03463	1
175	-1.03463	1.22296	1.23091	1.22296	-0.96908	0.0583518	-1.03463	0.0583518	-1.03463	1
176	-1.03463	1.22296	1.23091	1.22296	-0.96908	0.0583518	0.098142	-1.10625	-1.03463	1
177	-1.03463	1.22296	1.23091	1.22296	1.24135	-1.10625	-1.03463	-1.10625	-1.03463	1
178	-1.03463	1.22296	1.23091	1.22296	0.136133	0.0583518	-1.03463	-1.10625	-1.03463	1
179	-1.03463	1.22296	1.23091	0.0583518	-0.96908	-1.10625	1.23091	0.0583518	-1.03463	1
180	-1.03463	1.22296	1.23091	0.0583518	-0.96908	-1.10625	0.098142	1.22296	-1.03463	1
181	-1.03463	1.22296	1.23091	0.0583518	-0.96908	1.22296	-1.03463	0.0583518	-1.03463	1
182	-1.03463	1.22296	1.23091	0.0583518	-0.96908	1.22296	0.098142	-1.10625	-1.03463	1
183	-1.03463	1.22296	1.23091	0.0583518	-0.96908	0.0583518	-1.03463	1.22296	-1.03463	1
184	-1.03463	1.22296	1.23091	0.0583518	-0.96908	0.0583518	1.23091	-1.10625	-1.03463	1
185	-1.03463	1.22296	1.23091	0.0583518	-0.96908	0.0583518	0.098142	0.0583518	-1.03463	1
186	-1.03463	1.22296	1.23091	0.0583518	1.24135	0.0583518	-1.03463	-1.10625	-1.03463	1
187	-1.03463	1.22296	1.23091	0.0583518	0.136133	1.22296	-1.03463	-1.10625	-1.03463	1
188	-1.03463	1.22296	0.098142	-1.10625	-0.96908	-1.10625	1.23091	1.22296	0.098142	1
189	-1.03463	1.22296	0.098142	-1.10625	-0.96908	-1.10625	1.23091	0.0583518	1.23091	1
190	-1.03463	1.22296	0.098142	-1.10625	-0.96908	-1.10625	0.098142	1.22296	1.23091	1
191	-1.03463	1.22296	0.098142	-1.10625	-0.96908	1.22296	-1.03463	1.22296	0.098142	1
192	-1.03463	1.22296	0.098142	-1.10625	-0.96908	1.22296	-1.03463	0.0583518	1.23091	1
193	-1.03463	1.22296	0.098142	-1.10625	-0.96908	1.22296	1.23091	0.0583518	-1.03463	1
194	-1.03463	1.22296	0.098142	-1.10625	-0.96908	1.22296	0.098142	1.22296	-1.03463	1
195	-1.03463	1.22296	0.098142	-1.10625	-0.96908	0.0583518	-1.03463	1.22296	1.23091	1
196	-1.03463	1.22296	0.098142	-1.10625	-0.96908	0.0583518	1.23091	1.22296	-1.03463	1
197	-1.03463	1.22296	0.098142	-1.10625	1.24135	-1.10625	-1.03463	0.0583518	1.23091	1
198	-1.03463	1.22296	0.098142	-1.10625	1.24135	1.22296	-1.03463	-1.10625	0.098142	1
199	-1.03463	1.22296	0.098142	-1.10625	1.24135	1.22296	-1.03463	0.0583518	-1.03463	1
200	-1.03463	1.22296	0.098142	-1.10625	1.24135	0.0583518	-1.03463	-1.10625	1.23091	1
201	-1.03463	1.22296	0.098142	-1.10625	1.24135	0.0583518	-1.03463	0.0583518	0.098142	1
202	-1.03463	1.22296	0.098142	-1.10625	0.136133	-1.10625	-1.03463	1.22296	1.23091	1
203	-1.03463	1.22296	0.098142	-1.10625	0.136133	1.22296	-1.03463	-1.10625	1.23091	1
204	-1.03463	1.22296	0.098142	-1.10625	0.136133	1.22296	-1.03463	1.22296	-1.03463	1
205	-1.03463	1.22296	0.098142	-1.10625	0.136133	1.22296	-1.03463	0.0583518	0.098142	1
206	-1.03463	1.22296	0.098142	-1.10625	0.136133	0.0583518	-1.03463	1.22296	0.098142	1
207	-1.03463	1.22296	0.098142	-1.10625	0.136133	0.0583518	-1.03463	0.0583518	1.23091	1
208	-1.03463	1.22296	0.098142	1.22296	-0.96908	-1.10625	1.23091	0.0583518	-1.03463	1
209	-1.03463	1.22296	0.098142	1.22296	-0.96908	-1.10625	0.098142	1.22296	-1.03463	1
210	-1.03463	1.22296	0.098142	1.22296	-0.96908	1.22296	-1.03463	0.0583518	-1.03463	1
211	-1.03463	1.22296	0.098142	1.22296	-0.96908	1.22296	0.098142	-1.10625	-1.03463	1
212	-1.03463	1.22296	0.098142	1.22296	-0.96908	0.0583518	-1.03463	1.22296	-1.03463	1
213	-1.03463	1.22296	0.098142	1.22296	-0.96908	0.0583518	1.23091	-1.10625	-1.03463	1
214	-1.03463	1.22296	0.098142	1.22296	-0.96908	0.0583518	0.098142	0.0583518	-1.03463	1
215	-1.03463	1.22296	0.098142	1.22296	1.24135	0.0583518	-1.03463	-1.10625	-1.03463	1
216	-1.03463	1.22296	0.098142	1.22296	0.136133	1.22296	-1.03463	-1.10625	-1.03463	1
217	-1.03463	1.22296	0.098142	0.0583518	-0.96908	-1.10625	1.23091	1.22296	-1.03463	1
218	-1.03463	1.22296	0.098142	0.0583518	-0.96908	1.22296	-1.03463	1.22296	-1.03463	1
219	-1.03463	1.22296	0.098142	0.0583518	-0.96908	1.22296	1.23091	-1.10625	-1.03463	1
220	-1.03463	1.22296	0.098142	0.0583518	-0.96908	1.22296	0.098142	0.0583518	-1.03463	1
221	-1.03463	1.22296	0.098142	0.0583518	-0.96908	0.0583518	1.23091	0.0583518	-1.03463	1
222	-1.03463	1.22296	0.098142	0.0583518	-0.96908	0.0583518	0.098142	1.22296	-1.03463	1
223	-1.03463	1.22296	0.098142	0.0583518	1.24135	1.22296	-1.03463	-1.10625	-1.03463	1
224	-1.03463	0.0583518	-1.03463	-1.10625	1.24135	1.22296	-1.03463	1.22296	0.098142	1
225	-1.03463	0.0583518	-1.03463	-1.10625	1.24135	1.22296	-1.03463	0.0583518	1.23091	1
226	-1.03463	0.0583518	-1.03463	-1.10625	1.24135	0.0583518	-1.03463	1.22296	1.23091	1
227	-1.03463	0.0583518	-1.03463	-1.10625	0.136133	1.22296	-1.03463	1.22296	1.23091	1
228	-1.03463	0.0583518	-1.03463	1.22296	-0.96908	1.22296	-1.03463	1.22296	0.098142	1
229	-1.03463	0.0583518	-1.03463	1.22296	-0.96908	1.22296	-1.03463	0.0583518	1.23091	1
230	-1.03463	0.0583518	-1.03463	1.22296	-0.96908	1.22296	1.23091	0.0583518	-1.03463	1
231	-1.03463	0.0583518	-1.03463	1.22296	-0.96908	1.22296	0.098142	1.22296	-1.03463	1
232	-1.03463	0.0583518	-1.03463	1.22296	-0.96908	0.0583518	-1.03463	1.22296	1.23091	1
233	-1.03463	0.0583518	-1.03463	1.22296	-0.96908	0.0583518	1.23091	1.22296	-1.03463	1
234	-1.03463	0.0583518	-1.03463	1.22296	1.24135	-1.10625	1.23091	0.0583518	-1.03463	1
235	-1.03463	0.0583518	-1.03463	1.22296	1.24135	-1.10625	0.098142	1.22296	-1.03463	1
236	-1.03463	0.0583518	-1.03463	1.22296	0.136133	-1.10625	1.23091	1.22296	-1.03463	1
237	-1.03463	0.0583518	-1.03463	0.0583518	-0.96908	1.22296	-1.03463	1.22296	1.23091	1
238	-1.03463	0.0583518	-1.03463	0.0583518	-0.96908	1.22296	1.23091	1.22296	-1.03463	1
239	-1.03463	0.0583518	-1.03463	0.0583518	1.24135	-1.10625	1.23091	1.22296	-1.03463	1
240	-1.03463	0.0583518	1.23091	-1.10625	-0.96908	-1.10625	1.23091	1.22296	0.098142	1
241	-1.03463	0.0583518	1.23091	-1.10625	-0.96908	-1.10625	1.23091	0.0583518	1.23091	1
242	-1.03463	0.0583518	1.23091	-1.10625	-0.96908	-1.10625	0.098142	1.22296	1.23091	1
243	-1.03463	0.0583518	1.23091	-1.10625	-0.96908	1.22296	-1.03463	1.22296	0.098142	1
244	-1.03463	0.0583518	1.23091	-1.10625	-0.96908	1.22296	1.23091	0.0583518	-1.03463	1
245	-1.03463	0.0583518	1.23091	-1.10625	-0.96908	1.22296	0.098142	1.22296	-1.03463	1
246	-1.03463	0.0583518	1.23091	-1.10625	-0.96908	0.0583518	-1.03463	1.22296	1.23091	1
247	-1.03463	0.0583518	1.23091	-1.10625	-0.96908	0.0583518	1.23091	1.22296	-1.03463	1
248	-1.03463	0.0583518	1.23091	-1.10625	1.24135	-1.10625	-1.03463	1.22296	0.098142	1
249	-1.03463	0.0583518	1.23091	-1.10625	1.24135	-1.10625	-1.03463	0.0583518	1.23091	1
250	-1.03463	0.0583518	1.23091	-1.10625	1.24135	1.22296	-1.03463	-1.10625	0.098142	1
251	-1.03463	0.0583518	1.23091	-1.10625	1.24135	1.22296	-1.03463	0.0583518	-1.03463	1
252	-1.03463	0.0583518	1.23091	-1.10625	1.24135	0.0583518	-1.03463	-1.10625	1.23091	1
253	-1.03463	0.0583518	1.23091	-1.10625	1.24135	0.0583518	-1.03463	1.22296	-1.03463	1
254	-1.03463	0.0583518	1.23091	-1.10625	1.24135	0.0583518	-1.03463	0.0583518	0.098142	1
255	-1.03463	0.0583518	1.23091	-1.10625	0.136133	-1.10625	-1.03463	1.22296	1.23091	1
256	-1.03463	0.0583518	1.23091	-1.10625	0.136133	1.22296	-1.03463	1.22296	-1.03463	1
257	-1.03463	0.0583518	1.23091	-1.10625	0.136133	1.22296	-1.03463	0.0583518	0.098142	1
