	f1	f2	f3	f4	f5	f6	clase
173	-1.22333	0	-0.998842	-1.22333	-1.34009	-0.998842	1
174	-1.22333	0	-0.998842	-1.22333	-1.34009	0.998842	1
175	-1.22333	0	-0.998842	-1.22333	-0.446696	-0.998842	0
176	-1.22333	0	-0.998842	-1.22333	-0.446696	0.998842	0
177	-1.22333	0	-0.998842	-1.22333	0.446696	-0.998842	0
178	-1.22333	0	-0.998842	-1.22333	0.446696	0.998842	0
179	-1.22333	0	-0.998842	-1.22333	1.34009	-0.998842	0
180	-1.22333	0	-0.998842	-1.22333	1.34009	0.998842	0
181	-1.22333	0	-0.998842	0	-1.34009	-0.998842	1
182	-1.22333	0	-0.998842	0	-1.34009	0.998842	1
183	-1.22333	0	-0.998842	0	-0.446696	-0.998842	0
184	-1.22333	0	-0.998842	0	-0.446696	0.998842	0
185	-1.22333	0	-0.998842	0	0.446696	-0.998842	0
186	-1.22333	0	-0.998842	0	0.446696	0.998842	0
187	-1.22333	0	-0.998842	0	1.34009	-0.998842	0
188	-1.22333	0	-0.998842	0	1.34009	0.998842	0
189	-1.22333	0	-0.998842	1.22333	-1.34009	-0.998842	1
190	-1.22333	0	-0.998842	1.22333	-1.34009	0.998842	1
191	-1.22333	0	-0.998842	1.22333	-0.446696	-0.998842	0
192	-1.22333	0	-0.998842	1.22333	-0.446696	0.998842	0
193	-1.22333	0	-0.998842	1.22333	0.446696	-0.998842	0
194	-1.22333	0	-0.998842	1.22333	0.446696	0.998842	0
195	-1.22333	0	-0.998842	1.22333	1.34009	-0.998842	0
196	-1.22333	0	-0.998842	1.22333	1.34009	0.998842	0
197	-1.22333	0	0.998842	-1.22333	-1.34009	-0.998842	1
198	-1.22333	0	0.998842	-1.22333	-1.34009	0.998842	1
199	-1.22333	0	0.998842	-1.22333	-0.446696	-0.998842	0
200	-1.22333	0	0.998842	-1.22333	-0.446696	0.998842	0
201	-1.22333	0	0.998842	-1.22333	0.446696	-0.998842	0
202	-1.22333	0	0.998842	-1.22333	0.446696	0.998842	0
203	-1.22333	0	0.998842	-1.22333	1.34009	-0.998842	0
204	-1.22333	0	0.998842	-1.22333	1.34009	0.998842	0
205	-1.22333	0	0.998842	0	-1.34009	-0.998842	1
206	-1.22333	0	0.998842	0	-1.34009	0.998842	1
207	-1.22333	0	0.998842	0	-0.446696	-0.998842	0
208	-1.22333	0	0.998842	0	-0.446696	0.998842	0
209	-1.22333	0	0.998842	0	0.446696	-0.998842	0
210	-1.22333	0	0.998842	0	0.446696	0.998842	0
211	-1.22333	0	0.998842	0	1.34009	-0.998842	0
212	-1.22333	0	0.998842	0	1.34009	0.998842	0
213	-1.22333	0	0.998842	1.22333	-1.34009	-0.998842	1
214	-1.22333	0	0.998842	1.22333	-1.34009	0.998842	1
215	-1.22333	0	0.998842	1.22333	-0.446696	-0.998842	0
216	-1.22333	0	0.998842	1.22333	-0.446696	0.998842	0
217	-1.22333	0	0.998842	1.22333	0.446696	-0.998842	0
218	-1.22333	0	0.998842	1.22333	0.446696	0.998842	0
219	-1.22333	0	0.998842	1.22333	1.34009	-0.998842	0
220	-1.22333	0	0.998842	1.22333	1.34009	0.998842	0
221	-1.22333	1.22333	-0.998842	-1.22333	-1.34009	-0.998842	1
222	-1.22333	1.22333	-0.998842	-1.22333	-1.34009	0.998842	1
223	-1.22333	1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
224	-1.22333	1.22333	-0.998842	-1.22333	-0.446696	0.998842	0
225	-1.22333	1.22333	-0.998842	-1.22333	0.446696	-0.998842	0
226	-1.22333	1.22333	-0.998842	-1.22333	0.446696	0.998842	0
227	-1.22333	1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
228	-1.22333	1.22333	-0.998842	-1.22333	1.34009	0.998842	0
229	-1.22333	1.22333	-0.998842	0	-1.34009	-0.998842	1
230	-1.22333	1.22333	-0.998842	0	-1.34009	0.998842	1
231	-1.22333	1.22333	-0.998842	0	-0.446696	-0.998842	0
232	-1.22333	1.22333	-0.998842	0	-0.446696	0.998842	0
233	-1.22333	1.22333	-0.998842	0	0.446696	-0.998842	0
234	-1.22333	1.22333	-0.998842	0	0.446696	0.998842	0
235	-1.22333	1.22333	-0.998842	0	1.34009	-0.998842	0
236	-1.22333	1.22333	-0.998842	0	1.34009	0.998842	0
237	-1.22333	1.22333	-0.998842	1.22333	-1.34009	-0.998842	1
238	-1.22333	1.22333	-0.998842	1.22333	-1.34009	0.998842	1
239	-1.22333	1.22333	-0.998842	1.22333	-0.446696	-0.998842	0
240	-1.22333	1.22333	-0.998842	1.22333	-0.446696	0.998842	0
241	-1.22333	1.22333	-0.998842	1.22333	0.446696	-0.998842	0
242	-1.22333	1.22333	-0.998842	1.22333	0.446696	0.998842	0
243	-1.22333	1.22333	-0.998842	1.22333	1.34009	-0.998842	0
244	-1.22333	1.22333	-0.998842	1.22333	1.34009	0.998842	0
245	-1.22333	1.22333	0.998842	-1.22333	-1.34009	-0.998842	1
246	-1.22333	1.22333	0.998842	-1.22333	-1.34009	0.998842	1
247	-1.22333	1.22333	0.998842	-1.22333	-0.446696	-0.998842	0
248	-1.22333	1.22333	0.998842	-1.22333	-0.446696	0.998842	0
249	-1.22333	1.22333	0.998842	-1.22333	0.446696	-0.998842	0
250	-1.22333	1.22333	0.998842	-1.22333	0.446696	0.998842	0
251	-1.22333	1.22333	0.998842	-1.22333	1.34009	-0.998842	0
252	-1.22333	1.22333	0.998842	-1.22333	1.34009	0.998842	0
253	-1.22333	1.22333	0.998842	0	-1.34009	-0.998842	1
254	-1.22333	1.22333	0.998842	0	-1.34009	0.998842	1
255	-1.22333	1.22333	0.998842	0	-0.446696	-0.998842	0
256	-1.22333	1.22333	0.998842	0	-0.446696	0.998842	0
257	-1.22333	1.22333	0.998842	0	0.446696	-0.998842	0
258	-1.22333	1.22333	0.998842	0	0.446696	0.998842	0
259	-1.22333	1.22333	0.998842	0	1.34009	-0.998842	0
260	-1.22333	1.22333	0.998842	0	1.34009	0.998842	0
261	-1.22333	1.22333	0.998842	1.22333	-1.34009	-0.998842	1
262	-1.22333	1.22333	0.998842	1.22333	-1.34009	0.998842	1
263	-1.22333	1.22333	0.998842	1.22333	-0.446696	-0.998842	0
264	-1.22333	1.22333	0.998842	1.22333	-0.446696	0.998842	0
265	-1.22333	1.22333	0.998842	1.22333	0.446696	-0.998842	0
266	-1.22333	1.22333	0.998842	1.22333	0.446696	0.998842	0
267	-1.22333	1.22333	0.998842	1.22333	1.34009	-0.998842	0
268	-1.22333	1.22333	0.998842	1.22333	1.34009	0.998842	0
269	0	-1.22333	-0.998842	-1.22333	-1.34009	-0.998842	1
270	0	-1.22333	-0.998842	-1.22333	-1.34009	0.998842	1
271	0	-1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
272	0	-1.22333	-0.998842	-1.22333	-0.446696	0.998842	0
273	0	-1.22333	-0.998842	-1.22333	0.446696	-0.998842	0
274	0	-1.22333	-0.998842	-1.22333	0.446696	0.998842	0
275	0	-1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
276	0	-1.22333	-0.998842	-1.22333	1.34009	0.998842	0
277	0	-1.22333	-0.998842	0	-1.34009	-0.998842	1
278	0	-1.22333	-0.998842	0	-1.34009	0.998842	1
279	0	-1.22333	-0.998842	0	-0.446696	-0.998842	0
280	0	-1.22333	-0.998842	0	-0.446696	0.998842	0
281	0	-1.22333	-0.998842	0	0.446696	-0.998842	0
282	0	-1.22333	-0.998842	0	0.446696	0.998842	0
283	0	-1.22333	-0.998842	0	1.34009	-0.998842	0
284	0	-1.22333	-0.998842	0	1.34009	0.998842	0
285	0	-1.22333	-0.998842	1.22333	-1.34009	-0.998842	1
286	0	-1.22333	-0.998842	1.22333	-1.34009	0.998842	1
287	0	-1.22333	-0.998842	1.22333	-0.446696	-0.998842	0
288	0	-1.22333	-0.998842	1.22333	-0.446696	0.998842	0
289	0	-1.22333	-0.998842	1.22333	0.446696	-0.998842	0
290	0	-1.22333	-0.998842	1.22333	0.446696	0.998842	0
291	0	-1.22333	-0.998842	1.22333	1.34009	-0.998842	0
292	0	-1.22333	-0.998842	1.22333	1.34009	0.998842	0
293	0	-1.22333	0.998842	-1.22333	-1.34009	-0.998842	1
294	0	-1.22333	0.998842	-1.22333	-1.34009	0.998842	1
295	0	-1.22333	0.998842	-1.22333	-0.446696	-0.998842	0
296	0	-1.22333	0.998842	-1.22333	-0.446696	0.998842	0
297	0	-1.22333	0.998842	-1.22333	0.446696	-0.998842	0
298	0	-1.22333	0.998842	-1.22333	0.446696	0.998842	0
299	0	-1.22333	0.998842	-1.22333	1.34009	-0.998842	0
300	0	-1.22333	0.998842	-1.22333	1.34009	0.998842	0
301	0	-1.22333	0.998842	0	-1.34009	-0.998842	1
302	0	-1.22333	0.998842	0	-1.34009	0.998842	1
303	0	-1.22333	0.998842	0	-0.446696	-0.998842	0
304	0	-1.22333	0.998842	0	-0.446696	0.998842	0
305	0	-1.22333	0.998842	0	0.446696	-0.998842	0
306	0	-1.22333	0.998842	0	0.446696	0.998842	0
307	0	-1.22333	0.998842	0	1.34009	-0.998842	0
308	0	-1.22333	0.998842	0	1.34009	0.998842	0
309	0	-1.22333	0.998842	1.22333	-1.34009	-0.998842	1
310	0	-1.22333	0.998842	1.22333	-1.34009	0.998842	1
311	0	-1.22333	0.998842	1.22333	-0.446696	-0.998842	0
312	0	-1.22333	0.998842	1.22333	-0.446696	0.998842	0
313	0	-1.22333	0.998842	1.22333	0.446696	-0.998842	0
314	0	-1.22333	0.998842	1.22333	0.446696	0.998842	0
315	0	-1.22333	0.998842	1.22333	1.34009	-0.998842	0
316	0	-1.22333	0.998842	1.22333	1.34009	0.998842	0
317	0	0	-0.998842	-1.22333	-1.34009	-0.998842	1
318	0	0	-0.998842	-1.22333	-1.34009	0.998842	1
319	0	0	-0.998842	-1.22333	-0.446696	-0.998842	1
320	0	0	-0.998842	-1.22333	-0.446696	0.998842	1
321	0	0	-0.998842	-1.22333	0.446696	-0.998842	1
322	0	0	-0.998842	-1.22333	0.446696	0.998842	1
323	0	0	-0.998842	-1.22333	1.34009	-0.998842	1
324	0	0	-0.998842	-1.22333	1.34009	0.998842	1
325	0	0	-0.998842	0	-1.34009	-0.998842	1
326	0	0	-0.998842	0	-1.34009	0.998842	1
327	0	0	-0.998842	0	-0.446696	-0.998842	1
328	0	0	-0.998842	0	-0.446696	0.998842	1
329	0	0	-0.998842	0	0.446696	-0.998842	1
330	0	0	-0.998842	0	0.446696	0.998842	1
331	0	0	-0.998842	0	1.34009	-0.998842	1
332	0	0	-0.998842	0	1.34009	0.998842	1
333	0	0	-0.998842	1.22333	-1.34009	-0.998842	1
334	0	0	-0.998842	1.22333	-1.34009	0.998842	1
335	0	0	-0.998842	1.22333	-0.446696	-0.998842	1
336	0	0	-0.998842	1.22333	-0.446696	0.998842	1
337	0	0	-0.998842	1.22333	0.446696	-0.998842	1
338	0	0	-0.998842	1.22333	0.446696	0.998842	1
339	0	0	-0.998842	1.22333	1.34009	-0.998842	1
340	0	0	-0.998842	1.22333	1.34009	0.998842	1
341	0	0	0.998842	-1.22333	-1.34009	-0.998842	1
342	0	0	0.998842	-1.22333	-1.34009	0.998842	1
343	0	0	0.998842	-1.22333	-0.446696	-0.998842	1
344	0	0	0.998842	-1.22333	-0.446696	0.998842	1
345	0	0	0.998842	-1.22333	0.446696	-0.998842	1
346	0	0	0.998842	-1.22333	0.446696	0.998842	1
347	0	0	0.998842	-1.22333	1.34009	-0.998842	1
348	0	0	0.998842	-1.22333	1.34009	0.998842	1
349	0	0	0.998842	0	-1.34009	-0.998842	1
350	0	0	0.998842	0	-1.34009	0.998842	1
351	0	0	0.998842	0	-0.446696	-0.998842	1
352	0	0	0.998842	0	-0.446696	0.998842	1
353	0	0	0.998842	0	0.446696	-0.998842	1
354	0	0	0.998842	0	0.446696	0.998842	1
355	0	0	0.998842	0	1.34009	-0.998842	1
356	0	0	0.998842	0	1.34009	0.998842	1
357	0	0	0.998842	1.22333	-1.34009	-0.998842	1
358	0	0	0.998842	1.22333	-1.34009	0.998842	1
359	0	0	0.998842	1.22333	-0.446696	-0.998842	1
360	0	0	0.998842	1.22333	-0.446696	0.998842	1
361	0	0	0.998842	1.22333	0.446696	-0.998842	1
362	0	0	0.998842	1.22333	0.446696	0.998842	1
363	0	0	0.998842	1.22333	1.34009	-0.998842	1
364	0	0	0.998842	1.22333	1.34009	0.998842	1
365	0	1.22333	-0.998842	-1.22333	-1.34009	-0.998842	1
366	0	1.22333	-0.998842	-1.22333	-1.34009	0.998842	1
367	0	1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
368	0	1.22333	-0.998842	-1.22333	-0.446696	0.998842	0
369	0	1.22333	-0.998842	-1.22333	0.446696	-0.998842	0
370	0	1.22333	-0.998842	-1.22333	0.446696	0.998842	0
371	0	1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
372	0	1.22333	-0.998842	-1.22333	1.34009	0.998842	0
373	0	1.22333	-0.998842	0	-1.34009	-0.998842	1
374	0	1.22333	-0.998842	0	-1.34009	0.998842	1
375	0	1.22333	-0.998842	0	-0.446696	-0.998842	0
376	0	1.22333	-0.998842	0	-0.446696	0.998842	0
377	0	1.22333	-0.998842	0	0.446696	-0.998842	0
378	0	1.22333	-0.998842	0	0.446696	0.998842	0
379	0	1.22333	-0.998842	0	1.34009	-0.998842	0
380	0	1.22333	-0.998842	0	1.34009	0.998842	0
381	0	1.22333	-0.998842	1.22333	-1.34009	-0.998842	1
382	0	1.22333	-0.998842	1.22333	-1.34009	0.998842	1
383	0	1.22333	-0.998842	1.22333	-0.446696	-0.998842	0
384	0	1.22333	-0.998842	1.22333	-0.446696	0.998842	0
385	0	1.22333	-0.998842	1.22333	0.446696	-0.998842	0
386	0	1.22333	-0.998842	1.22333	0.446696	0.998842	0
387	0	1.22333	-0.998842	1.22333	1.34009	-0.998842	0
388	0	1.22333	-0.998842	1.22333	1.34009	0.998842	0
389	0	1.22333	0.998842	-1.22333	-1.34009	-0.998842	1
390	0	1.22333	0.998842	-1.22333	-1.34009	0.998842	1
391	0	1.22333	0.998842	-1.22333	-0.446696	-0.998842	0
392	0	1.22333	0.998842	-1.22333	-0.446696	0.998842	0
393	0	1.22333	0.998842	-1.22333	0.446696	-0.998842	0
394	0	1.22333	0.998842	-1.22333	0.446696	0.998842	0
395	0	1.22333	0.998842	-1.22333	1.34009	-0.998842	0
396	0	1.22333	0.998842	-1.22333	1.34009	0.998842	0
397	0	1.22333	0.998842	0	-1.34009	-0.998842	1
398	0	1.22333	0.998842	0	-1.34009	0.998842	1
399	0	1.22333	0.998842	0	-0.446696	-0.998842	0
400	0	1.22333	0.998842	0	-0.446696	0.998842	0
401	0	1.22333	0.998842	0	0.446696	-0.998842	0
402	0	1.22333	0.998842	0	0.446696	0.998842	0
403	0	1.22333	0.998842	0	1.34009	-0.998842	0
404	0	1.22333	0.998842	0	1.34009	0.998842	0
405	0	1.22333	0.998842	1.22333	-1.34009	-0.998842	1
406	0	1.22333	0.998842	1.22333	-1.34009	0.998842	1
407	0	1.22333	0.998842	1.22333	-0.446696	-0.998842	0
408	0	1.22333	0.998842	1.22333	-0.446696	0.998842	0
409	0	1.22333	0.998842	1.22333	0.446696	-0.998842	0
410	0	1.22333	0.998842	1.22333	0.446696	0.998842	0
411	0	1.22333	0.998842	1.22333	1.34009	-0.998842	0
412	0	1.22333	0.998842	1.22333	1.34009	0.998842	0
413	1.22333	-1.22333	-0.998842	-1.22333	-1.34009	-0.998842	1
414	1.22333	-1.22333	-0.998842	-1.22333	-1.34009	0.998842	1
415	1.22333	-1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
416	1.22333	-1.22333	-0.998842	-1.22333	-0.446696	0.998842	0
