	f1	f2	f3	f4	f5	f6	clase
167	2.02573	2.05162	1.76011	1.9604	0.0233313	0.516154	1
168	2.02573	2.05162	1.76011	1.9604	0.74327	0.516154	0
169	2.02573	2.05162	1.76011	1.9604	2.18315	1.76884	0
170	-1.22333	-1.22333	-0.998842	-1.22333	-1.34009	-0.998842	0
171	-1.22333	-1.22333	-0.998842	-1.22333	-1.34009	0.998842	0
172	-1.22333	-1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
173	-1.22333	-1.22333	-0.998842	-1.22333	-0.446696	0.998842	0
174	-1.22333	-1.22333	-0.998842	-1.22333	0.446696	-0.998842	0
175	-1.22333	-1.22333	-0.998842	-1.22333	0.446696	0.998842	0
176	-1.22333	-1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
177	-1.22333	-1.22333	-0.998842	-1.22333	1.34009	0.998842	0
178	-1.22333	-1.22333	-0.998842	0	-1.34009	-0.998842	0
179	-1.22333	-1.22333	-0.998842	0	-1.34009	0.998842	0
180	-1.22333	-1.22333	-0.998842	0	-0.446696	-0.998842	0
181	-1.22333	-1.22333	-0.998842	0	-0.446696	0.998842	0
182	-1.22333	-1.22333	-0.998842	0	0.446696	-0.998842	0
183	-1.22333	-1.22333	-0.998842	0	0.446696	0.998842	0
184	-1.22333	-1.22333	-0.998842	0	1.34009	-0.998842	0
185	-1.22333	-1.22333	-0.998842	0	1.34009	0.998842	0
186	-1.22333	-1.22333	-0.998842	1.22333	-1.34009	-0.998842	0
187	-1.22333	-1.22333	-0.998842	1.22333	-1.34009	0.998842	0
188	-1.22333	-1.22333	-0.998842	1.22333	-0.446696	-0.998842	0
189	-1.22333	-1.22333	-0.998842	1.22333	-0.446696	0.998842	0
190	-1.22333	-1.22333	-0.998842	1.22333	0.446696	-0.998842	0
191	-1.22333	-1.22333	-0.998842	1.22333	0.446696	0.998842	0
192	-1.22333	-1.22333	-0.998842	1.22333	1.34009	-0.998842	0
193	-1.22333	-1.22333	-0.998842	1.22333	1.34009	0.998842	0
194	-1.22333	-1.22333	0.998842	-1.22333	-1.34009	-0.998842	0
195	-1.22333	-1.22333	0.998842	-1.22333	-1.34009	0.998842	0
196	-1.22333	-1.22333	0.998842	-1.22333	-0.446696	-0.998842	0
197	-1.22333	-1.22333	0.998842	-1.22333	-0.446696	0.998842	0
198	-1.22333	-1.22333	0.998842	-1.22333	0.446696	-0.998842	0
199	-1.22333	-1.22333	0.998842	-1.22333	0.446696	0.998842	0
200	-1.22333	-1.22333	0.998842	-1.22333	1.34009	-0.998842	0
201	-1.22333	-1.22333	0.998842	-1.22333	1.34009	0.998842	0
202	-1.22333	-1.22333	0.998842	0	-1.34009	-0.998842	0
203	-1.22333	-1.22333	0.998842	0	-1.34009	0.998842	0
204	-1.22333	-1.22333	0.998842	0	-0.446696	-0.998842	0
205	-1.22333	-1.22333	0.998842	0	-0.446696	0.998842	1
206	-1.22333	-1.22333	0.998842	0	0.446696	-0.998842	0
207	-1.22333	-1.22333	0.998842	0	0.446696	0.998842	1
208	-1.22333	-1.22333	0.998842	0	1.34009	-0.998842	0
209	-1.22333	-1.22333	0.998842	0	1.34009	0.998842	1
210	-1.22333	-1.22333	0.998842	1.22333	-1.34009	-0.998842	0
211	-1.22333	-1.22333	0.998842	1.22333	-1.34009	0.998842	0
212	-1.22333	-1.22333	0.998842	1.22333	-0.446696	-0.998842	0
213	-1.22333	-1.22333	0.998842	1.22333	-0.446696	0.998842	1
214	-1.22333	-1.22333	0.998842	1.22333	0.446696	-0.998842	0
215	-1.22333	-1.22333	0.998842	1.22333	0.446696	0.998842	1
216	-1.22333	-1.22333	0.998842	1.22333	1.34009	-0.998842	0
217	-1.22333	-1.22333	0.998842	1.22333	1.34009	0.998842	1
218	-1.22333	0	-0.998842	-1.22333	-1.34009	-0.998842	0
219	-1.22333	0	-0.998842	-1.22333	-1.34009	0.998842	0
220	-1.22333	0	-0.998842	-1.22333	-0.446696	-0.998842	0
221	-1.22333	0	-0.998842	-1.22333	-0.446696	0.998842	0
222	-1.22333	0	-0.998842	-1.22333	0.446696	-0.998842	0
223	-1.22333	0	-0.998842	-1.22333	0.446696	0.998842	0
224	-1.22333	0	-0.998842	-1.22333	1.34009	-0.998842	0
225	-1.22333	0	-0.998842	-1.22333	1.34009	0.998842	0
226	-1.22333	0	-0.998842	0	-1.34009	-0.998842	0
227	-1.22333	0	-0.998842	0	-1.34009	0.998842	0
228	-1.22333	0	-0.998842	0	-0.446696	-0.998842	0
229	-1.22333	0	-0.998842	0	-0.446696	0.998842	1
230	-1.22333	0	-0.998842	0	0.446696	-0.998842	0
231	-1.22333	0	-0.998842	0	0.446696	0.998842	1
232	-1.22333	0	-0.998842	0	1.34009	-0.998842	0
233	-1.22333	0	-0.998842	0	1.34009	0.998842	1
234	-1.22333	0	-0.998842	1.22333	-1.34009	-0.998842	0
235	-1.22333	0	-0.998842	1.22333	-1.34009	0.998842	0
236	-1.22333	0	-0.998842	1.22333	-0.446696	-0.998842	0
237	-1.22333	0	-0.998842	1.22333	-0.446696	0.998842	1
238	-1.22333	0	-0.998842	1.22333	0.446696	-0.998842	0
239	-1.22333	0	-0.998842	1.22333	0.446696	0.998842	1
240	-1.22333	0	-0.998842	1.22333	1.34009	-0.998842	0
241	-1.22333	0	-0.998842	1.22333	1.34009	0.998842	1
242	-1.22333	0	0.998842	-1.22333	-1.34009	-0.998842	0
243	-1.22333	0	0.998842	-1.22333	-1.34009	0.998842	0
244	-1.22333	0	0.998842	-1.22333	-0.446696	-0.998842	0
245	-1.22333	0	0.998842	-1.22333	-0.446696	0.998842	1
246	-1.22333	0	0.998842	-1.22333	0.446696	-0.998842	0
247	-1.22333	0	0.998842	-1.22333	0.446696	0.998842	1
248	-1.22333	0	0.998842	-1.22333	1.34009	-0.998842	0
249	-1.22333	0	0.998842	-1.22333	1.34009	0.998842	1
250	-1.22333	0	0.998842	0	-1.34009	-0.998842	0
251	-1.22333	0	0.998842	0	-1.34009	0.998842	1
252	-1.22333	0	0.998842	0	-0.446696	-0.998842	1
253	-1.22333	0	0.998842	0	-0.446696	0.998842	0
254	-1.22333	0	0.998842	0	0.446696	-0.998842	1
255	-1.22333	0	0.998842	0	0.446696	0.998842	0
256	-1.22333	0	0.998842	0	1.34009	-0.998842	1
257	-1.22333	0	0.998842	0	1.34009	0.998842	0
258	-1.22333	0	0.998842	1.22333	-1.34009	-0.998842	0
259	-1.22333	0	0.998842	1.22333	-1.34009	0.998842	1
260	-1.22333	0	0.998842	1.22333	-0.446696	-0.998842	1
261	-1.22333	0	0.998842	1.22333	-0.446696	0.998842	0
262	-1.22333	0	0.998842	1.22333	0.446696	-0.998842	1
263	-1.22333	0	0.998842	1.22333	0.446696	0.998842	0
264	-1.22333	0	0.998842	1.22333	1.34009	-0.998842	1
265	-1.22333	0	0.998842	1.22333	1.34009	0.998842	0
266	-1.22333	1.22333	-0.998842	-1.22333	-1.34009	-0.998842	0
267	-1.22333	1.22333	-0.998842	-1.22333	-1.34009	0.998842	0
268	-1.22333	1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
269	-1.22333	1.22333	-0.998842	-1.22333	-0.446696	0.998842	0
270	-1.22333	1.22333	-0.998842	-1.22333	0.446696	-0.998842	0
271	-1.22333	1.22333	-0.998842	-1.22333	0.446696	0.998842	0
272	-1.22333	1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
273	-1.22333	1.22333	-0.998842	-1.22333	1.34009	0.998842	0
274	-1.22333	1.22333	-0.998842	0	-1.34009	-0.998842	0
275	-1.22333	1.22333	-0.998842	0	-1.34009	0.998842	0
276	-1.22333	1.22333	-0.998842	0	-0.446696	-0.998842	0
277	-1.22333	1.22333	-0.998842	0	-0.446696	0.998842	1
278	-1.22333	1.22333	-0.998842	0	0.446696	-0.998842	0
279	-1.22333	1.22333	-0.998842	0	0.446696	0.998842	1
280	-1.22333	1.22333	-0.998842	0	1.34009	-0.998842	0
281	-1.22333	1.22333	-0.998842	0	1.34009	0.998842	1
282	-1.22333	1.22333	-0.998842	1.22333	-1.34009	-0.998842	0
283	-1.22333	1.22333	-0.998842	1.22333	-1.34009	0.998842	0
284	-1.22333	1.22333	-0.998842	1.22333	-0.446696	-0.998842	0
285	-1.22333	1.22333	-0.998842	1.22333	-0.446696	0.998842	1
286	-1.22333	1.22333	-0.998842	1.22333	0.446696	-0.998842	0
287	-1.22333	1.22333	-0.998842	1.22333	0.446696	0.998842	1
288	-1.22333	1.22333	-0.998842	1.22333	1.34009	-0.998842	0
289	-1.22333	1.22333	-0.998842	1.22333	1.34009	0.998842	1
290	-1.22333	1.22333	0.998842	-1.22333	-1.34009	-0.998842	0
291	-1.22333	1.22333	0.998842	-1.22333	-1.34009	0.998842	0
292	-1.22333	1.22333	0.998842	-1.22333	-0.446696	-0.998842	0
293	-1.22333	1.22333	0.998842	-1.22333	-0.446696	0.998842	1
294	-1.22333	1.22333	0.998842	-1.22333	0.446696	-0.998842	0
295	-1.22333	1.22333	0.998842	-1.22333	0.446696	0.998842	1
296	-1.22333	1.22333	0.998842	-1.22333	1.34009	-0.998842	0
297	-1.22333	1.22333	0.998842	-1.22333	1.34009	0.998842	1
298	-1.22333	1.22333	0.998842	0	-1.34009	-0.998842	0
299	-1.22333	1.22333	0.998842	0	-1.34009	0.998842	1
300	-1.22333	1.22333	0.998842	0	-0.446696	-0.998842	1
301	-1.22333	1.22333	0.998842	0	-0.446696	0.998842	0
302	-1.22333	1.22333	0.998842	0	0.446696	-0.998842	1
303	-1.22333	1.22333	0.998842	0	0.446696	0.998842	0
304	-1.22333	1.22333	0.998842	0	1.34009	-0.998842	1
305	-1.22333	1.22333	0.998842	0	1.34009	0.998842	0
306	-1.22333	1.22333	0.998842	1.22333	-1.34009	-0.998842	0
307	-1.22333	1.22333	0.998842	1.22333	-1.34009	0.998842	1
308	-1.22333	1.22333	0.998842	1.22333	-0.446696	-0.998842	1
309	-1.22333	1.22333	0.998842	1.22333	-0.446696	0.998842	0
310	-1.22333	1.22333	0.998842	1.22333	0.446696	-0.998842	1
311	-1.22333	1.22333	0.998842	1.22333	0.446696	0.998842	0
312	-1.22333	1.22333	0.998842	1.22333	1.34009	-0.998842	1
313	-1.22333	1.22333	0.998842	1.22333	1.34009	0.998842	0
314	0	-1.22333	-0.998842	-1.22333	-1.34009	-0.998842	0
315	0	-1.22333	-0.998842	-1.22333	-1.34009	0.998842	0
316	0	-1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
317	0	-1.22333	-0.998842	-1.22333	-0.446696	0.998842	0
318	0	-1.22333	-0.998842	-1.22333	0.446696	-0.998842	0
319	0	-1.22333	-0.998842	-1.22333	0.446696	0.998842	0
320	0	-1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
321	0	-1.22333	-0.998842	-1.22333	1.34009	0.998842	0
322	0	-1.22333	-0.998842	0	-1.34009	-0.998842	0
323	0	-1.22333	-0.998842	0	-1.34009	0.998842	0
324	0	-1.22333	-0.998842	0	-0.446696	-0.998842	0
325	0	-1.22333	-0.998842	0	-0.446696	0.998842	1
326	0	-1.22333	-0.998842	0	0.446696	-0.998842	0
327	0	-1.22333	-0.998842	0	0.446696	0.998842	1
328	0	-1.22333	-0.998842	0	1.34009	-0.998842	0
329	0	-1.22333	-0.998842	0	1.34009	0.998842	1
330	0	-1.22333	-0.998842	1.22333	-1.34009	-0.998842	0
331	0	-1.22333	-0.998842	1.22333	-1.34009	0.998842	0
332	0	-1.22333	-0.998842	1.22333	-0.446696	-0.998842	0
333	0	-1.22333	-0.998842	1.22333	-0.446696	0.998842	1
334	0	-1.22333	-0.998842	1.22333	0.446696	-0.998842	0
335	0	-1.22333	-0.998842	1.22333	0.446696	0.998842	1
336	0	-1.22333	-0.998842	1.22333	1.34009	-0.998842	0
337	0	-1.22333	-0.998842	1.22333	1.34009	0.998842	1
338	0	-1.22333	0.998842	-1.22333	-1.34009	-0.998842	0
339	0	-1.22333	0.998842	-1.22333	-1.34009	0.998842	0
340	0	-1.22333	0.998842	-1.22333	-0.446696	-0.998842	0
341	0	-1.22333	0.998842	-1.22333	-0.446696	0.998842	1
342	0	-1.22333	0.998842	-1.22333	0.446696	-0.998842	0
343	0	-1.22333	0.998842	-1.22333	0.446696	0.998842	1
344	0	-1.22333	0.998842	-1.22333	1.34009	-0.998842	0
345	0	-1.22333	0.998842	-1.22333	1.34009	0.998842	1
346	0	-1.22333	0.998842	0	-1.34009	-0.998842	0
347	0	-1.22333	0.998842	0	-1.34009	0.998842	1
348	0	-1.22333	0.998842	0	-0.446696	-0.998842	1
349	0	-1.22333	0.998842	0	-0.446696	0.998842	0
350	0	-1.22333	0.998842	0	0.446696	-0.998842	1
351	0	-1.22333	0.998842	0	0.446696	0.998842	0
352	0	-1.22333	0.998842	0	1.34009	-0.998842	1
353	0	-1.22333	0.998842	0	1.34009	0.998842	0
354	0	-1.22333	0.998842	1.22333	-1.34009	-0.998842	0
355	0	-1.22333	0.998842	1.22333	-1.34009	0.998842	1
356	0	-1.22333	0.998842	1.22333	-0.446696	-0.998842	1
357	0	-1.22333	0.998842	1.22333	-0.446696	0.998842	0
358	0	-1.22333	0.998842	1.22333	0.446696	-0.998842	1
359	0	-1.22333	0.998842	1.22333	0.446696	0.998842	0
360	0	-1.22333	0.998842	1.22333	1.34009	-0.998842	1
361	0	-1.22333	0.998842	1.22333	1.34009	0.998842	0
362	0	0	-0.998842	-1.22333	-1.34009	-0.998842	0
363	0	0	-0.998842	-1.22333	-1.34009	0.998842	0
364	0	0	-0.998842	-1.22333	-0.446696	-0.998842	0
365	0	0	-0.998842	-1.22333	-0.446696	0.998842	1
366	0	0	-0.998842	-1.22333	0.446696	-0.998842	0
367	0	0	-0.998842	-1.22333	0.446696	0.998842	1
368	0	0	-0.998842	-1.22333	1.34009	-0.998842	0
369	0	0	-0.998842	-1.22333	1.34009	0.998842	1
370	0	0	-0.998842	0	-1.34009	-0.998842	0
371	0	0	-0.998842	0	-1.34009	0.998842	1
372	0	0	-0.998842	0	-0.446696	-0.998842	1
373	0	0	-0.998842	0	-0.446696	0.998842	0
374	0	0	-0.998842	0	0.446696	-0.998842	1
375	0	0	-0.998842	0	0.446696	0.998842	0
376	0	0	-0.998842	0	1.34009	-0.998842	1
377	0	0	-0.998842	0	1.34009	0.998842	0
378	0	0	-0.998842	1.22333	-1.34009	-0.998842	0
379	0	0	-0.998842	1.22333	-1.34009	0.998842	1
380	0	0	-0.998842	1.22333	-0.446696	-0.998842	1
381	0	0	-0.998842	1.22333	-0.446696	0.998842	0
382	0	0	-0.998842	1.22333	0.446696	-0.998842	1
383	0	0	-0.998842	1.22333	0.446696	0.998842	0
384	0	0	-0.998842	1.22333	1.34009	-0.998842	1
385	0	0	-0.998842	1.22333	1.34009	0.998842	0
386	0	0	0.998842	-1.22333	-1.34009	-0.998842	0
387	0	0	0.998842	-1.22333	-1.34009	0.998842	1
388	0	0	0.998842	-1.22333	-0.446696	-0.998842	1
389	0	0	0.998842	-1.22333	-0.446696	0.998842	0
390	0	0	0.998842	-1.22333	0.446696	-0.998842	1
391	0	0	0.998842	-1.22333	0.446696	0.998842	0
392	0	0	0.998842	-1.22333	1.34009	-0.998842	1
393	0	0	0.998842	-1.22333	1.34009	0.998842	0
394	0	0	0.998842	0	-1.34009	-0.998842	1
395	0	0	0.998842	0	-1.34009	0.998842	0
396	0	0	0.998842	0	-0.446696	-0.998842	0
397	0	0	0.998842	0	-0.446696	0.998842	0
398	0	0	0.998842	0	0.446696	-0.998842	0
399	0	0	0.998842	0	0.446696	0.998842	0
400	0	0	0.998842	0	1.34009	-0.998842	0
401	0	0	0.998842	0	1.34009	0.998842	0
402	0	0	0.998842	1.22333	-1.34009	-0.998842	1
403	0	0	0.998842	1.22333	-1.34009	0.998842	0
404	0	0	0.998842	1.22333	-0.446696	-0.998842	0
405	0	0	0.998842	1.22333	-0.446696	0.998842	0
406	0	0	0.998842	1.22333	0.446696	-0.998842	0
407	0	0	0.998842	1.22333	0.446696	0.998842	0
408	0	0	0.998842	1.22333	1.34009	-0.998842	0
409	0	0	0.998842	1.22333	1.34009	0.998842	0
410	0	1.22333	-0.998842	-1.22333	-1.34009	-0.998842	0
411	0	1.22333	-0.998842	-1.22333	-1.34009	0.998842	0
412	0	1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
413	0	1.22333	-0.998842	-1.22333	-0.446696	0.998842	1
