	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	clase
13	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	3.80819	1.78196	0
14	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	4.32777	-0.12774	-0.224962	3.60587	-0.246648	-0.201436	-0.261988	1.78196	0
15	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	4.04503	4.95295	-0.261988	1.78196	1
16	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	4.95295	-0.261988	1.78196	1
17	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	4.32777	-0.12774	-0.224962	-0.276688	4.04503	-0.201436	-0.261988	-0.55989	0
18	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
19	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	3.60587	-0.246648	-0.201436	-0.261988	-0.55989	1
20	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
21	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	6.20136	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
22	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	4.04503	4.95295	-0.261988	-0.55989	0
23	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	3.60587	-0.246648	-0.201436	-0.261988	-0.55989	0
24	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
25	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
26	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
27	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
28	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
29	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
30	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
31	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
32	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
33	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
34	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
35	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
36	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
37	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	4.04503	-0.201436	-0.261988	-0.55989	1
38	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
39	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
40	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
41	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	4.43497	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
42	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
43	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
44	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
45	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
46	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	4.32777	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
47	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
48	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	4.32777	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
49	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
50	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
51	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
52	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	5.28542	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
53	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	3.80819	1.78196	0
54	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
55	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	5.47744	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
56	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
57	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
58	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
59	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
60	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	1
61	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	6.20136	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
62	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
63	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
64	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
65	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	3.60587	-0.246648	-0.201436	-0.261988	-0.55989	0
66	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
67	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
68	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
69	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
70	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
71	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
72	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
73	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
74	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
75	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
76	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
77	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
78	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
79	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
80	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
81	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
82	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	4.32777	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
83	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
84	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
85	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
86	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
87	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
88	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
89	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
90	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	3.60587	-0.246648	-0.201436	-0.261988	1.78196	1
91	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
92	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
93	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	4.95295	-0.261988	-0.55989	0
94	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
95	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
96	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	5.28542	4.32777	-0.12774	-0.224962	3.60587	4.04503	4.95295	-0.261988	-0.55989	0
97	-0.168237	-0.351775	6.20136	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
98	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
99	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
100	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	4.43497	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
101	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
102	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
103	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	4.32777	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
104	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	5.47744	-0.188765	4.32777	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	3.80819	-0.55989	0
105	5.93034	2.83619	6.20136	6.20136	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	4.43497	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
106	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
107	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
108	-0.168237	2.83619	6.20136	6.20136	5.28542	6.20136	5.47744	5.28542	4.32777	7.8104	4.43497	3.60587	4.04503	-0.201436	3.80819	1.78196	1
109	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
110	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
111	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
112	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
113	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
114	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
115	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
116	-0.168237	2.83619	-0.160884	-0.160884	5.28542	6.20136	-0.182147	-0.188765	-0.230535	-0.12774	4.43497	3.60587	-0.246648	-0.201436	-0.261988	-0.55989	0
117	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
118	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
119	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
120	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
121	-0.168237	2.83619	6.20136	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	3.80819	-0.55989	1
122	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
123	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
124	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
125	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
126	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
127	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
128	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
129	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
130	5.93034	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	4.32777	-0.12774	4.43497	3.60587	4.04503	4.95295	3.80819	1.78196	0
131	-0.168237	2.83619	-0.160884	-0.160884	5.28542	6.20136	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	0
132	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
133	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	1
134	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
135	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	1.78196	1
136	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
137	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	1
138	-0.168237	2.83619	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
139	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
140	-0.168237	-0.351775	-0.160884	-0.160884	-0.188765	-0.160884	-0.182147	-0.188765	-0.230535	-0.12774	-0.224962	-0.276688	-0.246648	-0.201436	-0.261988	-0.55989	0
